book_id,title,author,description,genres,avg_rating,num_ratings,tags,combined_text
8373,"Alcatraz Versus the Evil Librarians (Alcatraz, #1)",Brandon Sanderson,<no description>,Fantasy,3.87,13474,Science Fiction Children Fantasy Young Adult Mystery,"alcatraz versus the evil librarians (alcatraz, #1) brandon sanderson fantasy science fiction children fantasy young adult mystery <no description>"
3793,"Silver Shadows (Bloodlines, #5)",Richelle Mead,<no description>,Young Adult,4.37,38152,Romance Young Adult Fantasy,"silver shadows (bloodlines, #5) richelle mead young adult romance young adult fantasy <no description>"
3572,His Excellency: George Washington,Joseph J. Ellis,<no description>,History,3.9,27178,History Non-Fiction Biography,his excellency: george washington joseph j. ellis history history non-fiction biography <no description>
9981,"The Twelfth Card (Lincoln Rhyme, #6)",Jeffery Deaver,<no description>,Mystery,3.98,10188,Thriller Mystery Crime,"the twelfth card (lincoln rhyme, #6) jeffery deaver mystery thriller mystery crime <no description>"
1504,"The Battle for Skandia (Ranger's Apprentice, #4)",John Flanagan,<no description>,Young Adult,4.32,60959,Historical Young Adult Fantasy Children,"the battle for skandia (ranger's apprentice, #4) john flanagan young adult historical young adult fantasy children <no description>"
5557,Invisible,"James Patterson, David Ellis",<no description>,Mystery,4.05,14518,Thriller Mystery Horror Crime,"invisible james patterson, david ellis mystery thriller mystery horror crime <no description>"
9831,White Girl Problems,Babe Walker,<no description>,Non-Fiction,3.73,8242,Non-Fiction Biography,white girl problems babe walker non-fiction non-fiction biography <no description>
3440,"The Fall (The Strain Trilogy, #2)","Guillermo del Toro, Chuck Hogan",<no description>,Horror,3.8,25774,Thriller Science Fiction Fantasy Horror Mystery,"the fall (the strain trilogy, #2) guillermo del toro, chuck hogan horror thriller science fiction fantasy horror mystery <no description>"
1893,"Release Me (Stark Trilogy, #1)",J. Kenner,<no description>,Romance,4.14,61211,Romance,"release me (stark trilogy, #1) j. kenner romance romance <no description>"
9324,Capital,John Lanchester,<no description>,Business,3.68,4961,Business History Mystery Non-Fiction,capital john lanchester business business history mystery non-fiction <no description>
5256,Death by Black Hole - And Other Cosmic Quandaries,Neil deGrasse Tyson,<no description>,Non-Fiction,4.11,9815,Philosophy History Non-Fiction Science Fiction,death by black hole - and other cosmic quandaries neil degrasse tyson non-fiction philosophy history non-fiction science fiction <no description>
1956,"Little Town on the Prairie  (Little House, #7)","Laura Ingalls Wilder, Garth Williams",<no description>,Classics,4.18,63615,Children Historical Classics Young Adult History Non-Fiction Biography,"little town on the prairie  (little house, #7) laura ingalls wilder, garth williams classics children historical classics young adult history non-fiction biography <no description>"
5168,"Siege of Darkness (Forgotten Realms: Legacy of the Drow, #3; Legend of Drizzt, #9)",R.A. Salvatore,<no description>,Fantasy,4.15,17410,Fantasy Science Fiction,"siege of darkness (forgotten realms: legacy of the drow, #3; legend of drizzt, #9) r.a. salvatore fantasy fantasy science fiction <no description>"
4815,Blubber,Judy Blume,<no description>,Young Adult,3.78,25402,Classics Young Adult Children,blubber judy blume young adult classics young adult children <no description>
6265,L'Écume des jours,Boris Vian,<no description>,Classics,4.02,13580,Classics Fantasy Romance,l'écume des jours boris vian classics classics fantasy romance <no description>
1506,The Zahir,"Paulo Coelho, Margaret Jull Costa",<no description>,Philosophy,3.56,50921,Romance Classics Fantasy Travel Philosophy Mystery Self Help,"the zahir paulo coelho, margaret jull costa philosophy romance classics fantasy travel philosophy mystery self help <no description>"
671,"The Mysterious Affair at Styles (Hercule Poirot, #1)","Agatha Christie, Ροζίτα Σώκου",<no description>,Mystery,3.98,135514,Thriller Historical Classics Crime Mystery,"the mysterious affair at styles (hercule poirot, #1) agatha christie, ροζίτα σώκου mystery thriller historical classics crime mystery <no description>"
8908,Mother Courage and Her Children,"Bertolt Brecht, David Hare",<no description>,Classics,3.66,9705,Classics History Historical,"mother courage and her children bertolt brecht, david hare classics classics history historical <no description>"
7056,"The Icewind Dale Trilogy Collector's Edition (Forgotten Realms: Icewind Dale, #1-3; Legend of Drizzt, #4-6)",R.A. Salvatore,<no description>,Fantasy,4.28,11293,Classics Fantasy Science Fiction Young Adult,"the icewind dale trilogy collector's edition (forgotten realms: icewind dale, #1-3; legend of drizzt, #4-6) r.a. salvatore fantasy classics fantasy science fiction young adult <no description>"
898,"The Queen of the Damned (The Vampire Chronicles, #3)",Anne Rice,<no description>,Horror,3.86,110693,Romance Thriller Science Fiction Historical Classics Fantasy Travel Horror,"the queen of the damned (the vampire chronicles, #3) anne rice horror romance thriller science fiction historical classics fantasy travel horror <no description>"
6179,Azincourt,Bernard Cornwell,<no description>,Historical,4.11,14098,History Fantasy Historical,azincourt bernard cornwell historical history fantasy historical <no description>
2667,One Thousand Gifts: A Dare to Live Fully Right Where You Are,Ann Voskamp,<no description>,Non-Fiction,4.03,33960,Poetry Philosophy Self Help Non-Fiction Biography,one thousand gifts: a dare to live fully right where you are ann voskamp non-fiction poetry philosophy self help non-fiction biography <no description>
3194,Sisterland,Curtis Sittenfeld,<no description>,Fantasy,3.35,29553,Fantasy,sisterland curtis sittenfeld fantasy fantasy <no description>
2891,"The Emperor's Code (The 39 Clues, #8)",Gordon Korman,<no description>,Young Adult,4.04,36068,Thriller Historical Children Young Adult Fantasy Travel History Mystery,"the emperor's code (the 39 clues, #8) gordon korman young adult thriller historical children young adult fantasy travel history mystery <no description>"
7774,"Lunch in Paris: A Love Story, with Recipes",Elizabeth Bard,<no description>,Travel,3.67,11458,Romance Cooking Travel Non-Fiction Biography,"lunch in paris: a love story, with recipes elizabeth bard travel romance cooking travel non-fiction biography <no description>"
2622,"Memorial Day (Mitch Rapp, #7)",Vince Flynn,<no description>,Thriller,4.3,31864,Thriller Mystery Crime,"memorial day (mitch rapp, #7) vince flynn thriller thriller mystery crime <no description>"
6009,"The King of Attolia (The Queen's Thief, #3)",Megan Whalen Turner,<no description>,Fantasy,4.37,22724,Romance Historical Children Fantasy Young Adult Mystery,"the king of attolia (the queen's thief, #3) megan whalen turner fantasy romance historical children fantasy young adult mystery <no description>"
5957,"The King's Buccaneer (Krondor's Sons, #2)",Raymond E. Feist,<no description>,Fantasy,3.99,17084,Fantasy Science Fiction,"the king's buccaneer (krondor's sons, #2) raymond e. feist fantasy fantasy science fiction <no description>"
3,"Twilight (Twilight, #1)",Stephenie Meyer,<no description>,Young Adult,3.57,3866839,Young Adult Fantasy Science Fiction Horror,"twilight (twilight, #1) stephenie meyer young adult young adult fantasy science fiction horror <no description>"
2371,"Bitter Is the New Black: Confessions of a Condescending, Egomaniacal, Self-Centered Smartass, Or, Why You Should Never Carry A Prada Bag to the Unemployment Office",Jen Lancaster,<no description>,Non-Fiction,3.9,41884,Romance Non-Fiction Biography,"bitter is the new black: confessions of a condescending, egomaniacal, self-centered smartass, or, why you should never carry a prada bag to the unemployment office jen lancaster non-fiction romance non-fiction biography <no description>"
7915,Every Last Word,Tamara Ireland Stone,<no description>,Young Adult,4.2,19214,Romance Young Adult Psychology Poetry,every last word tamara ireland stone young adult romance young adult psychology poetry <no description>
1770,NOS4A2,Joe Hill,<no description>,Horror,4.06,50181,Thriller Science Fiction Fantasy Horror Crime Mystery,nos4a2 joe hill horror thriller science fiction fantasy horror crime mystery <no description>
8507,"Storm Glass (Glass, #1)",Maria V. Snyder,<no description>,Fantasy,3.95,18218,Romance Science Fiction Fantasy Young Adult Mystery,"storm glass (glass, #1) maria v. snyder fantasy romance science fiction fantasy young adult mystery <no description>"
6026,"Trust in Me (Wait for You, #1.5)","J. Lynn, Jennifer L. Armentrout",<no description>,Romance,4.27,27675,Romance Young Adult,"trust in me (wait for you, #1.5) j. lynn, jennifer l. armentrout romance romance young adult <no description>"
532,Batman: Year One,"Frank Miller, David Mazzucchelli, Richmond Lewis, Dennis O'Neil",<no description>,Graphic Novels,4.23,145267,Thriller Science Fiction Graphic Novels Classics Fantasy Young Adult Crime Mystery,"batman: year one frank miller, david mazzucchelli, richmond lewis, dennis o'neil graphic novels thriller science fiction graphic novels classics fantasy young adult crime mystery <no description>"
8725,"Two Ravens and One Crow (The Iron Druid Chronicles, #4.5)",Kevin Hearne,<no description>,Fantasy,4.2,11562,Fantasy Mystery,"two ravens and one crow (the iron druid chronicles, #4.5) kevin hearne fantasy fantasy mystery <no description>"
8650,"Justice, Volume 1","Jim Krueger, Alex Ross, Doug Braithwaite",<no description>,Comics,4.14,10232,Graphic Novels Fantasy Science Fiction Comics,"justice, volume 1 jim krueger, alex ross, doug braithwaite comics graphic novels fantasy science fiction comics <no description>"
7874,"Hateship, Friendship, Courtship, Loveship, Marriage: Stories",Alice Munro,<no description>,Romance,4.06,10945,Romance Classics,"hateship, friendship, courtship, loveship, marriage: stories alice munro romance romance classics <no description>"
8891,Misquoting Jesus: The Story Behind Who Changed the Bible and Why,Bart D. Ehrman,<no description>,Non-Fiction,3.91,10075,Philosophy History Non-Fiction,misquoting jesus: the story behind who changed the bible and why bart d. ehrman non-fiction philosophy history non-fiction <no description>
3121,"Die for Me (Revenants, #1)",Amy Plum,<no description>,Young Adult,4.0,45756,Romance Young Adult Fantasy Horror,"die for me (revenants, #1) amy plum young adult romance young adult fantasy horror <no description>"
9023,Rhett Butler's People,Donald McCaig,<no description>,Historical,3.7,12299,Romance History Classics Historical,rhett butler's people donald mccaig historical romance history classics historical <no description>
732,"The Short Second Life of Bree Tanner: An Eclipse Novella (Twilight, #3.5)",Stephenie Meyer,<no description>,Young Adult,3.51,145874,Romance Science Fiction Young Adult Fantasy Horror,"the short second life of bree tanner: an eclipse novella (twilight, #3.5) stephenie meyer young adult romance science fiction young adult fantasy horror <no description>"
3407,"The Shelters of Stone (Earth's Children, #5)",Jean M. Auel,<no description>,Historical,3.8,31333,Romance Science Fiction Historical Children Classics Fantasy History,"the shelters of stone (earth's children, #5) jean m. auel historical romance science fiction historical children classics fantasy history <no description>"
2340,Sex and the City,Candace Bushnell,<no description>,Romance,3.37,39710,Romance Non-Fiction,sex and the city candace bushnell romance romance non-fiction <no description>
5968,The Jesus I Never Knew,Philip Yancey,<no description>,Non-Fiction,4.18,14955,Young Adult Philosophy History Non-Fiction Biography,the jesus i never knew philip yancey non-fiction young adult philosophy history non-fiction biography <no description>
6581,"Passage to Dawn (Forgotten Realms: Legacy of the Drow, #4; Legend of Drizzt, #10)",R.A. Salvatore,<no description>,Fantasy,4.07,13900,Fantasy,"passage to dawn (forgotten realms: legacy of the drow, #4; legend of drizzt, #10) r.a. salvatore fantasy fantasy <no description>"
2566,Simple Abundance:  A Daybook of Comfort and Joy,Sarah Ban Breathnach,<no description>,Non-Fiction,3.96,32751,Philosophy Psychology Self Help Non-Fiction,simple abundance:  a daybook of comfort and joy sarah ban breathnach non-fiction philosophy psychology self help non-fiction <no description>
7727,"Living Buddha, Living Christ",Thich Nhat Hanh,<no description>,Non-Fiction,4.13,10943,Psychology Classics Philosophy History Self Help Non-Fiction,"living buddha, living christ thich nhat hanh non-fiction psychology classics philosophy history self help non-fiction <no description>"
7821,Low Pressure,"Sandra Brown, Stephen Lang",<no description>,Mystery,3.86,12076,Romance Mystery Crime Thriller,"low pressure sandra brown, stephen lang mystery romance mystery crime thriller <no description>"
6714,In the Kingdom of Ice: The Grand and Terrible Polar Voyage of the USS Jeannette,Hampton Sides,<no description>,Non-Fiction,4.18,11444,Thriller Historical Travel History Non-Fiction Biography,in the kingdom of ice: the grand and terrible polar voyage of the uss jeannette hampton sides non-fiction thriller historical travel history non-fiction biography <no description>
6996,Cod: A Biography of the Fish that Changed the World,Mark Kurlansky,<no description>,History,3.92,13137,Cooking Business Travel History Non-Fiction Biography,cod: a biography of the fish that changed the world mark kurlansky history cooking business travel history non-fiction biography <no description>
6943,"16 Lighthouse Road (Cedar Cove, #1)",Debbie Macomber,<no description>,Romance,4.08,9938,Romance,"16 lighthouse road (cedar cove, #1) debbie macomber romance romance <no description>"
7795,Supernova: Akar,Dee Lestari,<no description>,Fantasy,3.78,7932,Romance Science Fiction Fantasy Young Adult Philosophy,supernova: akar dee lestari fantasy romance science fiction fantasy young adult philosophy <no description>
8976,Rita Hayworth and Shawshank Redemption: A Story from Different Seasons,Stephen King,<no description>,Horror,4.52,11499,Thriller Historical Classics Fantasy Crime Horror Mystery,rita hayworth and shawshank redemption: a story from different seasons stephen king horror thriller historical classics fantasy crime horror mystery <no description>
1256,City of Thieves,David Benioff,<no description>,Historical,4.28,68063,Thriller History Young Adult Historical,city of thieves david benioff historical thriller history young adult historical <no description>
2105,"Magic Bites (Kate Daniels, #1)",Ilona Andrews,<no description>,Fantasy,4.07,69410,Romance Science Fiction Fantasy Young Adult Horror Mystery,"magic bites (kate daniels, #1) ilona andrews fantasy romance science fiction fantasy young adult horror mystery <no description>"
6735,"Jealousy (Strange Angels, #3)","Lili St. Crow, Lilith Saintcrow",<no description>,Young Adult,4.15,21396,Romance Mystery Young Adult Fantasy,"jealousy (strange angels, #3) lili st. crow, lilith saintcrow young adult romance mystery young adult fantasy <no description>"
9779,Iron Man: Extremis,"Warren Ellis, Adi Granov",<no description>,Comics,4.08,9338,Graphic Novels Fantasy Science Fiction Comics,"iron man: extremis warren ellis, adi granov comics graphic novels fantasy science fiction comics <no description>"
6225,Utilitarianism,"John Stuart Mill, George Sher",<no description>,Philosophy,3.65,14699,Psychology Classics Philosophy History Self Help Non-Fiction,"utilitarianism john stuart mill, george sher philosophy psychology classics philosophy history self help non-fiction <no description>"
9151,Clifford's Halloween,Norman Bridwell,<no description>,Children,4.14,11164,Classics Children,clifford's halloween norman bridwell children classics children <no description>
4995,"Patient Zero (Joe Ledger, #1)",Jonathan Maberry,<no description>,Horror,3.98,19852,Thriller Science Fiction Fantasy Horror Crime Mystery,"patient zero (joe ledger, #1) jonathan maberry horror thriller science fiction fantasy horror crime mystery <no description>"
8970,"Falling Free (Vorkosigan Saga, #4)",Lois McMaster Bujold,<no description>,Science Fiction,3.82,12258,Romance Fantasy Science Fiction,"falling free (vorkosigan saga, #4) lois mcmaster bujold science fiction romance fantasy science fiction <no description>"
6840,Starter for Ten,David Nicholls,<no description>,Romance,3.58,11757,Romance Young Adult,starter for ten david nicholls romance romance young adult <no description>
5058,Last Night in Twisted River,John Irving,<no description>,Historical,3.74,18441,Historical,last night in twisted river john irving historical historical <no description>
5847,"Black Butler, Vol. 3 (Black Butler, #3)",Yana Toboso,<no description>,Fantasy,4.53,16682,Historical Graphic Novels Comics Fantasy Young Adult Horror Mystery,"black butler, vol. 3 (black butler, #3) yana toboso fantasy historical graphic novels comics fantasy young adult horror mystery <no description>"
4435,The Decameron,"Giovanni Boccaccio, G.H. McWilliam",<no description>,Classics,3.86,22800,Romance Historical Poetry Classics History,"the decameron giovanni boccaccio, g.h. mcwilliam classics romance historical poetry classics history <no description>"
3485,Letter to a Christian Nation,Sam Harris,<no description>,Non-Fiction,4.04,25570,Philosophy History Psychology Non-Fiction,letter to a christian nation sam harris non-fiction philosophy history psychology non-fiction <no description>
9494,"They Do It with Mirrors (Miss Marple, #6)",Agatha Christie,<no description>,Mystery,3.74,13214,Thriller Historical Classics Crime Mystery,"they do it with mirrors (miss marple, #6) agatha christie mystery thriller historical classics crime mystery <no description>"
5319,"The Long Way Home (Chief Inspector Armand Gamache, #10)",Louise Penny,<no description>,Mystery,4.06,16625,Thriller Mystery Crime,"the long way home (chief inspector armand gamache, #10) louise penny mystery thriller mystery crime <no description>"
3817,The Best of H.P. Lovecraft: Bloodcurdling Tales of Horror and the Macabre,"H.P. Lovecraft, August Derleth, Robert Bloch",<no description>,Horror,4.31,25841,Thriller Science Fiction Classics Fantasy Horror Mystery,"the best of h.p. lovecraft: bloodcurdling tales of horror and the macabre h.p. lovecraft, august derleth, robert bloch horror thriller science fiction classics fantasy horror mystery <no description>"
5730,The Blind Owl,"Sadegh Hedayat, D.P. Costello",<no description>,Horror,3.99,5168,Classics Horror Fantasy,"the blind owl sadegh hedayat, d.p. costello horror classics horror fantasy <no description>"
8904,Against a Dark Background,Iain M. Banks,<no description>,Science Fiction,4.09,10679,Fantasy Science Fiction,against a dark background iain m. banks science fiction fantasy science fiction <no description>
7841,A Place Called Freedom,Ken Follett,<no description>,Historical,3.87,10267,Thriller Romance Historical History Mystery,a place called freedom ken follett historical thriller romance historical history mystery <no description>
9890,The Vision,Dean Koontz,<no description>,Horror,3.79,10682,Thriller Romance Science Fiction Fantasy Crime Horror Mystery,the vision dean koontz horror thriller romance science fiction fantasy crime horror mystery <no description>
1622,A Connecticut Yankee in King Arthur's Court,Mark Twain,<no description>,Classics,3.76,50112,Science Fiction Historical Children Classics Fantasy Young Adult Travel History,a connecticut yankee in king arthur's court mark twain classics science fiction historical children classics fantasy young adult travel history <no description>
9424,"Tales from Earthsea (Earthsea Cycle, #5)",Ursula K. Le Guin,<no description>,Fantasy,4.0,11530,Science Fiction Children Classics Fantasy Young Adult,"tales from earthsea (earthsea cycle, #5) ursula k. le guin fantasy science fiction children classics fantasy young adult <no description>"
6308,"Wolf Brother (Chronicles of Ancient Darkness, #1)","Michelle Paver, Geoff Taylor",<no description>,Historical,4.15,15673,Children Historical Fantasy Young Adult History Mystery,"wolf brother (chronicles of ancient darkness, #1) michelle paver, geoff taylor historical children historical fantasy young adult history mystery <no description>"
9305,Wife 22,Melanie Gideon,<no description>,Romance,3.51,10793,Romance,wife 22 melanie gideon romance romance <no description>
8903,One Up On Wall Street: How To Use What You Already Know To Make Money In The Market,"Peter Lynch, John Rothchild",<no description>,Business,4.12,10563,Business Self Help Non-Fiction Biography,"one up on wall street: how to use what you already know to make money in the market peter lynch, john rothchild business business self help non-fiction biography <no description>"
1097,90 Minutes in Heaven: A True Story of Death and Life,"Don Piper, Cecil Murphey",<no description>,Non-Fiction,3.91,67937,Self Help Non-Fiction Biography,"90 minutes in heaven: a true story of death and life don piper, cecil murphey non-fiction self help non-fiction biography <no description>"
8058,"Rock Chick Reckoning (Rock Chick, #6)",Kristen Ashley,<no description>,Romance,4.44,24641,Romance Mystery Crime,"rock chick reckoning (rock chick, #6) kristen ashley romance romance mystery crime <no description>"
9482,Succulent Wild Woman,S.A.R.K.,<no description>,Self Help,4.12,9365,Psychology Graphic Novels Poetry Philosophy Self Help Non-Fiction,succulent wild woman s.a.r.k. self help psychology graphic novels poetry philosophy self help non-fiction <no description>
2464,"Rabbit, Run (Rabbit Angstrom #1)",John Updike,<no description>,Classics,3.57,39485,Classics,"rabbit, run (rabbit angstrom #1) john updike classics classics <no description>"
8290,Please Stop Laughing at Me... One Woman's Inspirational Story,Jodee Blanco,<no description>,Non-Fiction,3.84,9178,Psychology Young Adult Self Help Non-Fiction Biography,please stop laughing at me... one woman's inspirational story jodee blanco non-fiction psychology young adult self help non-fiction biography <no description>
1789,Dreamland,Sarah Dessen,<no description>,Young Adult,3.91,64082,Romance Young Adult,dreamland sarah dessen young adult romance young adult <no description>
251,The Cat in the Hat,Dr. Seuss,<no description>,Children,4.15,314016,Poetry Fantasy Young Adult Children,the cat in the hat dr. seuss children poetry fantasy young adult children <no description>
9927,Thank You for Smoking,Christopher Buckley,<no description>,Non-Fiction,3.92,9054,Classics Non-Fiction,thank you for smoking christopher buckley non-fiction classics non-fiction <no description>
6192,The Romanov Prophecy,Steve Berry,<no description>,Thriller,3.9,17052,Thriller Historical Crime History Mystery,the romanov prophecy steve berry thriller thriller historical crime history mystery <no description>
9651,You'll Grow Out of It,Jessi Klein,<no description>,Non-Fiction,3.83,9480,Non-Fiction Biography,you'll grow out of it jessi klein non-fiction non-fiction biography <no description>
193,Outliers: The Story of Success,Malcolm Gladwell,<no description>,Psychology,4.11,353011,Psychology Business History Self Help Non-Fiction,outliers: the story of success malcolm gladwell psychology psychology business history self help non-fiction <no description>
821,The Best of Me,Nicholas Sparks,<no description>,Romance,3.91,103915,Romance Young Adult,the best of me nicholas sparks romance romance young adult <no description>
9628,The Fourth Estate,Jeffrey Archer,<no description>,Thriller,3.72,8829,Thriller Mystery Historical,the fourth estate jeffrey archer thriller thriller mystery historical <no description>
5715,"The Venetian Betrayal (Cotton Malone, #3)",Steve Berry,<no description>,Thriller,3.94,18403,Thriller Historical Crime History Mystery,"the venetian betrayal (cotton malone, #3) steve berry thriller thriller historical crime history mystery <no description>"
7196,The Baller: A Down and Dirty Football Novel,Vi Keeland,<no description>,Romance,4.13,17375,Romance,the baller: a down and dirty football novel vi keeland romance romance <no description>
5716,"Collected Poems, 1909-1962",T.S. Eliot,<no description>,Poetry,4.29,17192,Classics Poetry Non-Fiction,"collected poems, 1909-1962 t.s. eliot poetry classics poetry non-fiction <no description>"
4401,"A Rule Against Murder (Chief Inspector Armand Gamache, #4)",Louise Penny,<no description>,Mystery,4.21,22817,Thriller Mystery Crime,"a rule against murder (chief inspector armand gamache, #4) louise penny mystery thriller mystery crime <no description>"
9291,Me: Stories of My Life,Katharine Hepburn,<no description>,Biography,3.87,9312,History Non-Fiction Biography,me: stories of my life katharine hepburn biography history non-fiction biography <no description>
5389,The Fall of the House of Usher,Edgar Allan Poe,<no description>,Classics,3.92,26468,Thriller Historical Poetry Classics Fantasy Horror Mystery,the fall of the house of usher edgar allan poe classics thriller historical poetry classics fantasy horror mystery <no description>
4167,"Mister Monday (The Keys to the Kingdom, #1)",Garth Nix,<no description>,Fantasy,3.77,28430,Science Fiction Children Fantasy Young Adult Mystery,"mister monday (the keys to the kingdom, #1) garth nix fantasy science fiction children fantasy young adult mystery <no description>"
4952,"Midnight (Warriors: The New Prophecy, #1)",Erin Hunter,<no description>,Fantasy,4.26,24650,Romance Children Fantasy Young Adult Mystery,"midnight (warriors: the new prophecy, #1) erin hunter fantasy romance children fantasy young adult mystery <no description>"
2688,The Peach Keeper,Sarah Addison Allen,<no description>,Romance,3.84,45468,Romance Fantasy Mystery Historical,the peach keeper sarah addison allen romance romance fantasy mystery historical <no description>
4391,Smashed: Story of a Drunken Girlhood,Koren Zailckas,<no description>,Non-Fiction,3.5,20658,Psychology Non-Fiction Young Adult Biography,smashed: story of a drunken girlhood koren zailckas non-fiction psychology non-fiction young adult biography <no description>
5861,"Appointment with Death (Hercule Poirot, #19)",Agatha Christie,<no description>,Mystery,3.84,20793,Thriller Historical Classics Crime Mystery,"appointment with death (hercule poirot, #19) agatha christie mystery thriller historical classics crime mystery <no description>"
5982,"Rama II (Rama, #2)","Arthur C. Clarke, Gentry Lee",<no description>,Science Fiction,3.66,15350,Classics Fantasy Science Fiction,"rama ii (rama, #2) arthur c. clarke, gentry lee science fiction classics fantasy science fiction <no description>"
4928,"A Trick of the Light (Chief Inspector Armand Gamache, #7)",Louise Penny,<no description>,Mystery,4.29,20932,Thriller Mystery Crime,"a trick of the light (chief inspector armand gamache, #7) louise penny mystery thriller mystery crime <no description>"
6736,Collected Poems,Dylan Thomas,<no description>,Poetry,4.2,13188,Classics Poetry Philosophy,collected poems dylan thomas poetry classics poetry philosophy <no description>
2608,"The Woman Who Rides Like a Man (Song of the Lioness, #3)",Tamora Pierce,<no description>,Young Adult,4.2,53413,Romance Children Classics Young Adult Fantasy,"the woman who rides like a man (song of the lioness, #3) tamora pierce young adult romance children classics young adult fantasy <no description>"
7467,The Girl Before,J.P. Delaney,<no description>,Mystery,3.7,23500,Thriller Mystery Crime,the girl before j.p. delaney mystery thriller mystery crime <no description>
239,World War Z: An Oral History of the Zombie War,Max Brooks,<no description>,Horror,4.01,312969,Thriller Science Fiction Historical Fantasy Young Adult History Horror,world war z: an oral history of the zombie war max brooks horror thriller science fiction historical fantasy young adult history horror <no description>
4016,Grendel,John Gardner,<no description>,Fantasy,3.69,25787,Historical Poetry Classics Fantasy Young Adult Philosophy Horror,grendel john gardner fantasy historical poetry classics fantasy young adult philosophy horror <no description>
9263,Indignation,Philip Roth,<no description>,Historical,3.69,8585,Classics History Historical,indignation philip roth historical classics history historical <no description>
2978,The Emperor's Soul,Brandon Sanderson,<no description>,Fantasy,4.33,33634,Fantasy Science Fiction Young Adult,the emperor's soul brandon sanderson fantasy fantasy science fiction young adult <no description>
5713,Crush It!: Why Now Is the Time to Cash In on Your Passion,Gary Vaynerchuk,<no description>,Business,3.85,17271,Business Psychology Self Help Non-Fiction,crush it!: why now is the time to cash in on your passion gary vaynerchuk business business psychology self help non-fiction <no description>
9857,Desolation Angels,"Jack Kerouac, Joyce Johnson",<no description>,Classics,3.92,8861,Poetry Classics Travel Non-Fiction Biography,"desolation angels jack kerouac, joyce johnson classics poetry classics travel non-fiction biography <no description>"
5474,Slam,Nick Hornby,<no description>,Young Adult,3.27,17393,Romance Young Adult,slam nick hornby young adult romance young adult <no description>
946,"The Kill Order (Maze Runner, #0.5)",James Dashner,<no description>,Young Adult,3.69,96568,Thriller Romance Science Fiction Young Adult Fantasy Horror Mystery,"the kill order (maze runner, #0.5) james dashner young adult thriller romance science fiction young adult fantasy horror mystery <no description>"
8252,"Feral Sins (The Phoenix Pack, #1)",Suzanne Wright,<no description>,Romance,4.12,21978,Romance Fantasy,"feral sins (the phoenix pack, #1) suzanne wright romance romance fantasy <no description>"
7682,"Friend-Zoned (Friend-Zoned, #1)",Belle Aurora,<no description>,Romance,3.99,20585,Romance,"friend-zoned (friend-zoned, #1) belle aurora romance romance <no description>"
5098,"Truth (Consequences, #2)",Aleatha Romig,<no description>,Romance,4.38,25472,Romance Mystery Crime Thriller,"truth (consequences, #2) aleatha romig romance romance mystery crime thriller <no description>"
6806,The Honk and Holler Opening Soon,Billie Letts,<no description>,Romance,3.93,16487,Romance,the honk and holler opening soon billie letts romance romance <no description>
5804,Sometimes a Great Notion,Ken Kesey,<no description>,Classics,4.24,15502,Classics History Non-Fiction Historical,sometimes a great notion ken kesey classics classics history non-fiction historical <no description>
3553,Mean Streak,Sandra Brown,<no description>,Mystery,4.04,24245,Romance Mystery Crime Thriller,mean streak sandra brown mystery romance mystery crime thriller <no description>
9970,The Virgin Cure,Ami McKay,<no description>,Historical,3.74,9635,History Historical,the virgin cure ami mckay historical history historical <no description>
3361,"First, Break All the Rules: What the World's Greatest Managers Do Differently","Marcus Buckingham, Curt Coffman",<no description>,Business,3.92,27207,Business Psychology Self Help Non-Fiction,"first, break all the rules: what the world's greatest managers do differently marcus buckingham, curt coffman business business psychology self help non-fiction <no description>"
8250,"Tea Time for the Traditionally Built (No. 1 Ladies' Detective Agency, #10)",Alexander McCall Smith,<no description>,Mystery,4.11,15001,Mystery Crime,"tea time for the traditionally built (no. 1 ladies' detective agency, #10) alexander mccall smith mystery mystery crime <no description>"
2411,"The Winds of War (The Henry Family, #1)",Herman Wouk,<no description>,Historical,4.36,41940,Classics History Romance Historical,"the winds of war (the henry family, #1) herman wouk historical classics history romance historical <no description>"
4508,Five Quarters of the Orange,Joanne Harris,<no description>,Historical,3.83,23332,Romance Historical Fantasy History Mystery Cooking,five quarters of the orange joanne harris historical romance historical fantasy history mystery cooking <no description>
8463,Food Matters: A Guide to Conscious Eating with More Than 75 Recipes,Mark Bittman,<no description>,Non-Fiction,3.97,10408,Self Help Non-Fiction Cooking,food matters: a guide to conscious eating with more than 75 recipes mark bittman non-fiction self help non-fiction cooking <no description>
3983,"Fire and Ice (Warriors, #2)",Erin Hunter,<no description>,Young Adult,4.36,30745,Romance Young Adult Fantasy Children,"fire and ice (warriors, #2) erin hunter young adult romance young adult fantasy children <no description>"
147,Thirteen Reasons Why,Jay Asher,<no description>,Young Adult,4.02,463783,Romance Young Adult Thriller Psychology,thirteen reasons why jay asher young adult romance young adult thriller psychology <no description>
6649,"Girl of Nightmares (Anna, #2)",Kendare Blake,<no description>,Young Adult,3.9,20708,Romance Thriller Young Adult Horror Fantasy Mystery,"girl of nightmares (anna, #2) kendare blake young adult romance thriller young adult horror fantasy mystery <no description>"
